"EffectiveDate";"Status";"SubService";"ExpressRoute";"Protocol";"Port";"Value";"Guid";"PublicationDate";"DescriptionIsParsable";"OperationType";"QuickDescription"
;;;;;;"N/A";"7ef9205c-fb30-43bf-9601-8fe8106dfa20";"3/10/2016 5:57:31 PM";"True";"InfoONly";"Information - read description"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"443";"40.96.0.0/13";"403afd60-18fe-4810-adfa-304bfc5029fe";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 2 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"443";"40.104.0.0/15";"403afd60-18fe-4810-adfa-304bfc5029fe";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 2 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.117.229.194";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.117.229.133";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.117.100.187";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.114.92.213";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.117.96.104";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.83.185.155";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.83.190.168";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.83.185.230";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.83.187.76";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"40.112.187.89";"95b3c670-dd57-48d0-b0B1-6dba439e3da1";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business Meeting Broadcast";"False";"TCP";"443";"131.253.134.128/25";"03bfd501-9fe7-4106-afa2-04cfc402afd6";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 3 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business Meeting Broadcast";"False";"TCP";"443";"131.253.133.0/25";"03bfd501-9fe7-4106-afa2-04cfc402afd6";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 3 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business Meeting Broadcast";"False";"TCP";"443";"131.253.135.128/25";"03bfd501-9fe7-4106-afa2-04cfc402afd6";"3/10/2016 5:57:31 PM";"True";"Adding";"Adding 3 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.12.18";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.28.192";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.53.128/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.58.0/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.151.0/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.48.128/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.55.0/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.58.192/26";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"132.245.165.0/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"134.170.172.128/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"134.170.67.0/25";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.40.240.48/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.209.144.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.210.208.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.210.48.8/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.210.83.160/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.211.152.32/27";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.211.16.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.211.216.32/27";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.211.48.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.211.88.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.215.144.64/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.215.184.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.215.96.24/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.41.13.120/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.41.216.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.42.72.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.43.208.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.43.240.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.45.0.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.45.208.104/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.46.112.8/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"104.46.224.64/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"13.67.50.224/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"13.75.48.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"13.75.80.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"191.237.248.32/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"191.237.252.192/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.101.112/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.104.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.112.64/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.120.64/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.16.168/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.32.136/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.64.24/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.72.32/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.80.64/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.100.88.32/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.144.136/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.165.168/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.181.128/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.210.24/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.222.240/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.224.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.226.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"23.101.5.104/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"40.112.64.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"40.113.192.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"40.114.120.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"40.115.152.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"40.127.67.24/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"52.172.144.16/28";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"65.52.1.16/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"65.52.193.136/29";"c5029fe7-007e-4f92-85cf-b403afd6018f";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 64 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"104.209.130.88";"afd6018e-f810-45df-b303-bfd5029fe710";"3/29/2016 12:55:12 PM";"True";"Removing";"Removing 3 Old IP_Set"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"13.107.6.150";"afd6018e-f810-45df-b303-bfd5029fe710";"3/29/2016 12:55:12 PM";"True";"Removing";"Removing 3 Old IP_Set"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"13.107.9.150";"afd6018e-f810-45df-b303-bfd5029fe710";"3/29/2016 12:55:12 PM";"True";"Removing";"Removing 3 Old IP_Set"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"13.107.6.150/31";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"13.107.9.150/31";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.232.0.0/23";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.234.8.0/21";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.234.76.0/23";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.234.128.0/21";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.234.144.0/20";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.234.192.0/19";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"SharePoint Online";"False";"TCP";"443";"191.235.0.0/20";"4cfc402a-fd60-418e-b810-5dfb303bfd50";"3/29/2016 12:55:13 PM";"True";"Adding";"Adding 9 New IP_Sets"
"3/30/2016 12:00:00 AM";"Optional";"Azure Rights Management Services (RMS)";"False";"TCP";"443";"ecn.dev.virtualearth.net";"16a6af7a-78fe-4aff-a0c2-48b0e8b3256b";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 1 New FQDN"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: Yes";"False";;;"13.71.145.72";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: Yes";"False";;;"13.71.147.220";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: Yes";"False";;;"13.71.145.114";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: Yes";"False";;;"13.71.148.74";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: Yes";"False";;;"13.71.145.122";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: No";"False";;;"2603:1040:401::d:80";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: No";"False";;;"2603:1040:401::a";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: No";"False";;;"2603:1040:401::9";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: No";"False";;;"2603:1040:401::b";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Portal and Shared ER: No";"False";;;"2603:1040:401::c";"8ef8105d-fb30-43bf-9502-9fe7107efa20";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 10 New IP_Sets"
"3/30/2016 12:00:00 AM";"Required";"Office 365 Video";"False";"TCP";"443";"keydelivery.mediaservices.windows.net";"d6018fe8-106d-4fa3-84cf-c4029fe7017e";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 2 New FQDNs"
;;;;;;"N/A";"4f1350d6-accf-4119-b5dc-7b6d2f2da7a8";"3/29/2016 12:55:12 PM";"True";"InfoONly";"Information - read description"
"3/30/2016 12:00:00 AM";"Required";"Office 365 ProPlus";"False";"TCP";"80 & 443";"ocsa.officeapps.live.com";"3bfd5029-fe71-407e-ba20-4cfc402afd60";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 2 New FQDNs"
"3/30/2016 12:00:00 AM";"Required";"Office 365 ProPlus";"False";"TCP";"80 & 443";"insertmedia.bing.office.net";"3bfd5029-fe71-407e-ba20-4cfc402afd60";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 2 New FQDNs"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.145.128/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.166.192/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.145.0/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.166.128/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.137.128/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.163.128/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.138.0/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.163.192/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.164.192/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
